analysis_date,kpi_name,detector_used,dimension_type,dimension_value,actual_value_sum_or_avg,expected_value_sum_or_avg,degradation_amount,contribution_share,contribution_rank,anomaly_count,severity_max,recommended_action
2026-04-09,revenue_per_session,residual_anomaly,region,North America,0.323257,0.4092682142857143,0.08601121428571429,0.15231070368109995,3,1,WARNING,"Review revenue_per_session drivers for region = North America; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-09,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Safari,0.30464,0.41816096428571425,0.11352096428571423,0.20102562318767248,1,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-09,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Chrome,0.433297,0.5446448928571429,0.11134789285714292,0.1971774966243673,2,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-09,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Chrome,0.412402,0.51375375,0.10135175000000002,0.17947608913567994,3,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-09,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Firefox,0.323257,0.4092682142857143,0.08601121428571429,0.15231070368109995,4,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-09,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Safari,0.43752,0.5141205,0.07660049999999996,0.13564598702871575,5,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-09,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Chrome,0.204192,0.28006860714285714,0.07587660714285713,0.13436410034246465,6,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,browser,Safari,0.25446225,0.34310133035714285,0.3545563214285714,0.5624872764976762,1,4,WARNING,"Review revenue_per_session drivers for browser = Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,browser,Firefox,0.221566,0.3134927619047619,0.2757802857142857,0.4375127235023237,2,3,WARNING,"Review revenue_per_session drivers for browser = Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,business_segment,Mid-Market,0.268401,0.3623874285714286,0.3759457142857143,0.5964205632761407,1,4,WARNING,"Review revenue_per_session drivers for business_segment = Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,business_segment,SMB,0.202981,0.2877779642857143,0.25439089285714284,0.4035794367238592,2,3,WARNING,"Review revenue_per_session drivers for business_segment = SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,channel,Organic,0.2388658,0.3275218714285714,0.4432803571428571,0.7032438733839769,1,5,WARNING,"Review revenue_per_session drivers for channel = Organic; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,channel,Email,0.24410900000000002,0.337637125,0.18705625,0.29675612661602285,2,2,WARNING,"Review revenue_per_session drivers for channel = Email; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,device_type,Mobile,0.21906025,0.30166882142857143,0.3304342857142856,0.5242187776655611,1,4,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,device_type,Desktop,0.26876866666666666,0.36873610714285715,0.29990232142857154,0.47578122233443876,2,3,WARNING,"Review revenue_per_session drivers for device_type = Desktop; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Safari + Organic + Mid-Market,0.306411,0.414584,0.10817300000000002,0.17161148309364188,1,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Safari + Organic + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Firefox + Email + Mid-Market,0.261131,0.36492303571428575,0.10379203571428575,0.1646612849993697,2,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Firefox + Email + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Firefox + Organic + SMB,0.17648,0.2652040357142857,0.08872403571428569,0.14075659688630077,3,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Firefox + Organic + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Safari + Organic + SMB,0.238764,0.32670128571428575,0.08793728571428575,0.13950845424142716,4,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Safari + Organic + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Firefox + Email + Mid-Market,0.227087,0.31035121428571427,0.08326421428571426,0.1320948416166532,5,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Firefox + Email + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Safari + Organic + Mid-Market,0.278975,0.35969146428571425,0.08071646428571427,0.12805295356647592,6,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Safari + Organic + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Safari + Organic + SMB,0.193699,0.2714285714285714,0.0777295714285714,0.12331438559613125,7,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Safari + Organic + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,region,EMEA,0.25834825,0.35413988392857143,0.3831665357142858,0.607876063951092,1,4,WARNING,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,region,APAC,0.21638466666666667,0.2987746904761905,0.24717007142857136,0.39212393604890794,2,3,WARNING,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Safari,0.2725875,0.3706426428571429,0.19611028571428576,0.31111993733506904,1,2,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Safari,0.236337,0.3155600178571428,0.15844603571428567,0.2513673391626072,2,2,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Firefox,0.261131,0.36492303571428575,0.10379203571428575,0.1646612849993697,3,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Firefox,0.17648,0.2652040357142857,0.08872403571428569,0.14075659688630077,4,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-10,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Firefox,0.227087,0.31035121428571427,0.08326421428571426,0.1320948416166532,5,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-11,revenue_per_session,residual_anomaly,browser,Chrome,0.29242250000000003,0.36711676785714287,0.1493885357142857,1.0,1,2,WARNING,"Review revenue_per_session drivers for browser = Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-11,revenue_per_session,residual_anomaly,business_segment,Enterprise,0.386128,0.48246732142857146,0.09633932142857143,0.6448909949343503,1,1,WARNING,"Review revenue_per_session drivers for business_segment = Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-11,revenue_per_session,residual_anomaly,business_segment,SMB,0.198717,0.2517662142857143,0.05304921428571427,0.3551090050656497,2,1,WARNING,"Review revenue_per_session drivers for business_segment = SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-11,revenue_per_session,residual_anomaly,channel,Email,0.29242250000000003,0.36711676785714287,0.1493885357142857,1.0,1,2,WARNING,"Review revenue_per_session drivers for channel = Email; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-11,revenue_per_session,residual_anomaly,device_type,Mobile,0.386128,0.48246732142857146,0.09633932142857143,0.6448909949343503,1,1,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-11,revenue_per_session,residual_anomaly,device_type,Desktop,0.198717,0.2517662142857143,0.05304921428571427,0.3551090050656497,2,1,WARNING,"Review revenue_per_session drivers for device_type = Desktop; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-11,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Chrome + Email + Enterprise,0.386128,0.48246732142857146,0.09633932142857143,0.6448909949343503,1,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Chrome + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-11,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Chrome + Email + SMB,0.198717,0.2517662142857143,0.05304921428571427,0.3551090050656497,2,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Chrome + Email + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-11,revenue_per_session,residual_anomaly,region,APAC,0.29242250000000003,0.36711676785714287,0.1493885357142857,1.0,1,2,WARNING,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
